"id","ratedate","ratecontent","color","size","platform","color_info","size_num","size_letter"
13038,"2018-11-05 19:46:30",内衣穿着超级舒服，赞，很喜欢。,"31 米色","165/95/L",天猫,米色,"95",L
13039,"2018-11-02 19:47:24","8错","09 黑色","165/95/L",天猫,黑色,"95",L
13040,"2018-10-30 16:26:55",等不及双十一了，内衣不错,"31 米色","165/95/L",天猫,米色,"95",L
13041,"2018-10-30 22:22:07",气味太大，十分打,"31 米色","155/85/S",天猫,米色,"85",S
13042,"2018-11-01 11:42:18",给妈妈买的不错,"31 米色","170/100/XL",天猫,米色,"100",XL
13043,"2018-11-01 11:52:46",特别漂亮呀，特别喜欢,"58 深绿色","170/100/XL",天猫,绿色,"100",XL
13044,"2018-10-06 11:51:50",此用户没有填写评论!,"31 米色","160/90/M",天猫,米色,"90",M
13045,"2018-10-24 20:53:16",很舒服，有三排内扣，特别牢固。,"11 粉红色","155/85/S",天猫,红色,"85",S
13046,"2018-10-06 13:18:06",此用户没有填写评论!,"31 米色","155/85/S",天猫,米色,"85",S
13047,"2018-10-30 20:52:58",一如既往好，买大一码 就不换了 好舒服 多买几件,"09 黑色","165/95/L",天猫,黑色,"95",L
13048,"2018-10-27 12:34:29",店家推荐的尺码很准，优衣库家的内衣一如既往地好评,"58 深绿色","160/90/M",天猫,绿色,"90",M
13049,"2018-10-28 17:22:38",墨绿色的好看好穿,"58 深绿色","165/95/L",天猫,绿色,"95",L
13050,"2018-10-02 20:24:57",此用户没有填写评论!,"31 米色","165/95/L",天猫,米色,"95",L
13051,"2018-10-25 08:50:31",无钢圈真的炒鸡舒服啦。,"09 黑色","155/85/S",天猫,黑色,"85",S
13052,"2018-10-23 10:40:25",此用户没有填写评论!,"31 米色","165/95/L",天猫,米色,"95",L
13053,"2018-10-24 20:04:27",此用户没有填写评论!,"09 黑色","160/90/M",天猫,黑色,"90",M
13054,"2018-09-29 17:19:14",特别舒适,"31 米色","165/95/L",天猫,米色,"95",L
13055,"2018-09-26 07:17:04",超级舒服,"62 粉蓝色","170/100/XL",天猫,蓝色,"100",XL
13056,"2018-09-24 11:39:27",这个内衣舒服滴不要不要滴，一点也没有束缚感～～,"09 黑色","160/90/M",天猫,黑色,"90",M
13057,"2018-09-24 22:34:53",第三次购买,"31 米色","150/80/XS",天猫,米色,"80",XS
13058,"2018-10-06 14:34:55",孕期用挺好，又屯了一件,"31 米色","165/95/L",天猫,米色,"95",L
13059,"2018-11-08 21:14:11",老妈说不错 又去小程序里面买了2件,"62 粉蓝色","170/100/XL",天猫,蓝色,"100",XL
13060,"2018-10-07 23:59:18",一件买了很多款这种类型的内衣，说实在的虽说没有带钢圈的穿着聚拢效果好，但是很舒服，真的超级舒服 ，钢圈的从早上穿到晚上，身上都会有几条勒痕，但这个完全没有这方面的顾虑，穿着舒服自由自在,"31 米色","160/90/M",天猫,米色,"90",M
13061,"2018-10-07 12:54:23",不错，在专柜试过,"14 玛瑙红色","165/95/L",天猫,红色,"95",L
13062,"2018-09-24 20:01:17",很好，特别舒服,"31 米色","160/90/M",天猫,米色,"90",M
13063,"2018-10-11 19:59:47",不错，很舒服,"09 黑色","160/90/M",天猫,黑色,"90",M
13064,"2018-10-11 19:59:47",不错，很舒服,"31 米色","160/90/M",天猫,米色,"90",M
13065,"2018-09-03 16:19:15",东西很不错，穿上大小合适，不用担心掉肩带的问题了，夏天穿还是很凉快的,"31 米色","170/100/XL",天猫,米色,"100",XL
13066,"2018-09-05 08:59:56",买了两件，超级无敌舒服，搭配大领衣服露个肩带也好看，喜欢喜欢喜欢,"31 米色","160/90/M",天猫,米色,"90",M
13067,"2018-10-06 22:51:30",给妈妈买的，她也爱上无束缚的感觉哈哈,"14 玛瑙红色","165/95/L",天猫,红色,"95",L
13068,"2018-10-05 11:19:48",这个也太好穿了吧，真的很像没穿一样，感觉不要太好。除了价格有一点点高，其他都非常好非常好非常好。不过这个品质贵一点也可以接受了。,"62 粉蓝色","160/90/M",天猫,蓝色,"90",M
13069,"2018-10-09 17:27:46",舒服舒服，很好，物流也快，很喜欢,"62 粉蓝色","170/100/XL",天猫,蓝色,"100",XL
13070,"2018-10-05 13:19:04",此用户没有填写评论!,"09 黑色","165/95/L",天猫,黑色,"95",L
13071,"2018-09-21 11:22:00",很好穿，舒服。无痕的。刚好孕期。穿着舒服,"62 粉蓝色","165/95/L",天猫,蓝色,"95",L
13072,"2018-10-07 17:25:11",好 门店自提的,"31 米色","160/90/M",天猫,米色,"90",M
13073,"2018-10-07 13:36:37",太舒服了 胸没有压力 一直想找这种内衣 终于找到了 会回购,"31 米色","160/90/M",天猫,米色,"90",M
13074,"2018-09-29 10:52:43",非常舒服，在门店买过，又上网买。,"31 米色","170/100/XL",天猫,米色,"100",XL
13075,"2018-10-01 09:50:07",非常舒服的内衣,"31 米色","165/95/L",天猫,米色,"95",L
13076,"2018-09-28 09:23:43",很舒服的内衣,"09 黑色","160/90/M",天猫,黑色,"90",M
13077,"2018-09-25 23:11:05",非常舒服，第二次购买了,"62 粉蓝色","165/95/L",天猫,蓝色,"95",L
13078,"2018-10-05 18:24:12",超级舒服!准备多买几件,"31 米色","165/95/L",天猫,米色,"95",L
13079,"2018-10-06 11:00:20",很舒服，再次回购,"09 黑色","165/95/L",天猫,黑色,"95",L
13080,"2018-09-30 19:57:11",穿着舒服。很好。,"09 黑色","165/95/L",天猫,黑色,"95",L
13081,"2018-10-06 20:31:03",这款很舒服，回购款,"31 米色","160/90/M",天猫,米色,"90",M
13082,"2018-09-08 21:25:48",一直穿华歌尔的内衣，有点贵，看到这里也有，还便宜，穿起来很舒服，非常不错，还会入手,"09 黑色","165/95/L",天猫,黑色,"95",L
13083,"2018-10-07 15:28:52",舒服，舒服，真的非常好,"31 米色","165/95/L",天猫,米色,"95",L
13084,"2018-09-26 06:47:49",孕期穿很舒服,"62 粉蓝色","165/95/L",天猫,蓝色,"95",L
13085,"2018-09-25 11:48:36",感觉非常舒适，已加入会员,"31 米色","160/90/M",天猫,米色,"90",M
13086,"2018-10-02 13:32:12",好穿，很舒服,"31 米色","155/85/S",天猫,米色,"85",S
13087,"2018-10-05 12:21:10",很合适，不透,"31 米色","150/80/XS",天猫,米色,"80",XS
13088,"2018-10-10 17:47:57",一如既往好,"31 米色","160/90/M",天猫,米色,"90",M
13089,"2018-10-01 15:32:15",好(✪▽✪,"31 米色","165/95/L",天猫,米色,"95",L
13090,"2018-10-10 14:52:47",一如既往的好,"31 米色","155/85/S",天猫,米色,"85",S
13091,"2018-10-10 14:52:47",一如既往的好,"62 粉蓝色","170/100/XL",天猫,蓝色,"100",XL
13092,"2018-10-08 00:40:20",真心舒服,"62 粉蓝色","170/100/XL",天猫,蓝色,"100",XL
13093,"2018-10-04 19:24:22",再有实时优惠就好啦,"31 米色","165/95/L",天猫,米色,"95",L
13094,"2018-09-24 06:48:30",挺好，等双十一回购，就是尺码不太会选,"62 粉蓝色","160/90/M",天猫,蓝色,"90",M
13095,"2018-09-29 13:21:33",穿着很舒服，没有束缚感！,"31 米色","160/90/M",天猫,米色,"90",M
13096,"2018-10-08 12:13:23",第二件了，穿着很舒服~,"31 米色","160/90/M",天猫,米色,"90",M
13097,"2018-10-01 11:25:48",质量好，穿上舒适，会继续回购。,"62 粉蓝色","160/90/M",天猫,蓝色,"90",M
13098,"2018-10-08 20:25:42",给老妈买的，非常好，老妈很喜欢，不错不错。,"31 米色","160/90/M",天猫,米色,"90",M
13099,"2018-10-07 15:25:14",舒服，舒服，穿着真的非常舒服。,"09 黑色","165/95/L",天猫,黑色,"95",L
13100,"2018-09-09 14:10:51",衣服真的不错，二次回购，给妈咪买的，反正就是好看好看，就我自己感觉来说，我是比较喜欢的，小细节什么的感觉很有气质，毕竟夏天啊，所以穿起来清爽又个性的，宝贝质量面料物有所值就对啦，已经推荐给朋友了，会回购的，希望她也喜欢，哈哈哈哈哈哈哈,"31 米色","165/95/L",天猫,米色,"95",L
13101,"2018-10-07 11:43:22",无愧于大牌,"09 黑色","165/95/L",天猫,黑色,"95",L
13102,"2018-10-04 16:10:26",好满意，价格要低一些更好,"62 粉蓝色","165/95/L",天猫,蓝色,"95",L
13103,"2018-10-04 19:58:13",非常满意，门店买了件很好穿，又在网店下单1件，很方便!,"31 米色","150/80/XS",天猫,米色,"80",XS
13104,"2018-09-26 15:42:22",穿起来很舒服,"31 米色","165/95/L",天猫,米色,"95",L
13105,"2018-10-01 14:34:20",料子超级舒服,"62 粉蓝色","165/95/L",天猫,蓝色,"95",L
13106,"2018-09-27 10:46:56",门店自提，很热情，很热心帮忙查看优惠券的问题。穿着舒服，有一点压胸，不勒。,"31 米色","165/95/L",天猫,米色,"95",L
13107,"2018-10-01 15:29:40",很好，妈妈穿着很舒服。,"31 米色","170/100/XL",天猫,米色,"100",XL
13108,"2018-10-02 19:18:01",以前在实体店买，觉得不错，又回购的,"31 米色","165/95/L",天猫,米色,"95",L
13109,"2018-09-25 09:50:15",、穿上身感觉棒棒哒，第二天又去商场买了同款内衣，还买了打底裤，很不错哟,"62 粉蓝色","170/100/XL",天猫,蓝色,"100",XL
13110,"2018-10-05 08:47:49",很舒服，不知道天热穿会不会捂,"09 黑色","165/95/L",天猫,黑色,"95",L
13111,"2018-09-25 04:26:20",送妈妈。妈妈说很舒服很合适。,"31 米色","165/95/L",天猫,米色,"95",L
13112,"2018-10-06 18:47:52",已经第N次购买了，非常好,"31 米色","170/100/XL",天猫,米色,"100",XL
13113,"2018-10-05 10:54:22",尺码适合 做工好 刚打开箱时有一点点味道 洗洗就好了,"31 米色","170/100/XL",天猫,米色,"100",XL
13114,"2018-10-06 20:54:57",质量非常好，穿着舒适。面料柔软细腻比几十块钱的质量好多了。,"09 黑色","165/95/L",天猫,黑色,"95",L
13115,"2018-10-06 20:38:36",穿着挺舒适，不用担心带子掉下来,"31 米色","170/100/XL",天猫,米色,"100",XL
13116,"2018-09-27 16:49:17",材质柔软细腻，舒适透气。,"62 粉蓝色","160/90/M",天猫,蓝色,"90",M
13117,"2018-10-01 15:18:13",很舒服,"09 黑色","160/90/M",天猫,黑色,"90",M
13118,"2018-09-24 15:49:28",料子很舒服，轻薄而且手感好,"62 粉蓝色","160/90/M",天猫,蓝色,"90",M
13119,"2018-09-29 09:29:54",此用户没有填写评论!,"31 米色","160/90/M",天猫,米色,"90",M
13120,"2018-09-29 16:54:23",难得的薄型，运动时穿非常合适舒服。 华强店的售货小姐姐服务简直太好了，购物体验赞赞赞。,"62 粉蓝色","165/95/L",天猫,蓝色,"95",L
13121,"2018-09-25 18:29:35",第二次购买了，穿起来特别舒服，准备再入给妈妈穿,"31 米色","160/90/M",天猫,米色,"90",M
13122,"2018-09-25 18:46:22",好 冰凉丝滑,"62 粉蓝色","160/90/M",天猫,蓝色,"90",M
13123,"2018-10-10 17:47:42",超级舒适，颜色也特别好看，下次还在他们家买了。,"14 玛瑙红色","160/90/M",天猫,红色,"90",M
13124,"2018-10-07 22:37:37",帮表妹买的，她说好舒服,"62 粉蓝色","170/100/XL",天猫,蓝色,"100",XL
13125,"2018-10-05 00:18:41",多次购买了，女儿说穿着很舒服,"31 米色","165/95/L",天猫,米色,"95",L
13126,"2018-09-27 10:13:39",在店里试穿了，感觉很好，又在网上再次下单，选的店铺自提有优惠券,"31 米色","160/90/M",天猫,米色,"90",M
13127,"2018-10-03 06:57:24",穿着舒服，喜欢上这种内衣,"31 米色","160/90/M",天猫,米色,"90",M
13128,"2018-09-29 21:33:52",上身合适，挺舒服的。,"09 黑色","160/90/M",天猫,黑色,"90",M
13129,"2018-10-07 23:13:22",这款内衣真的太好穿了，超级舒服，无限回购！,"31 米色","155/85/S",天猫,米色,"85",S
13130,"2018-10-08 18:37:36",穿着很舒服已经第二次购买了,"31 米色","165/95/L",天猫,米色,"95",L
13131,"2018-09-27 20:44:51",第二次购买了，就像没穿一样。很舒服，喜欢。值得购买。,"31 米色","155/85/S",天猫,米色,"85",S
13132,"2018-10-18 20:15:46",好评，穿舒服,"09 黑色","165/95/L",天猫,黑色,"95",L
13133,"2018-10-15 09:46:46",很好穿，满意,"31 米色","165/95/L",天猫,米色,"95",L
13134,"2018-10-15 21:50:04",第二件了，很好,"09 黑色","170/100/XL",天猫,黑色,"100",XL
13135,"2018-10-21 21:19:34",质量很好，喜欢,"31 米色","160/90/M",天猫,米色,"90",M
13136,"2018-10-12 11:22:58",不错，舒服,"62 粉蓝色","165/95/L",天猫,蓝色,"95",L
13137,"2018-10-12 11:22:58",不错，舒服,"31 米色","165/95/L",天猫,米色,"95",L
13138,"2018-10-01 08:26:08",内衣很舒适 朋友推荐来买滴 果真想她说的那样 穿着毫无感觉的轻松感 完全无压力 个人感觉很适合冬天穿着 毕竟冬天早上起来换内衣也好冷,"31 米色","160/90/M",天猫,米色,"90",M
13139,"2018-10-17 08:19:49",内衣一直在用优衣库的,"31 米色","160/90/M",天猫,米色,"90",M
13140,"2018-10-17 16:59:26",质量很好,"31 米色","160/90/M",天猫,米色,"90",M
13141,"2018-10-13 16:34:59",发货很快，挺好的,"31 米色","165/95/L",天猫,米色,"95",L
13142,"2018-10-11 07:35:29",很好，穿着很舒服，做工很好，还要再买一件,"31 米色","150/80/XS",天猫,米色,"80",XS
13143,"2018-10-17 14:08:52",舒服&hellip;&hellip;二次购买,"31 米色","155/85/S",天猫,米色,"85",S
13144,"2018-10-17 14:08:52",舒服&hellip;&hellip;二次购买,"09 黑色","160/90/M",天猫,黑色,"90",M
13145,"2018-10-07 12:55:45",价格虽然小贵，但是做工真的很好，穿上很舒服，比较满意。,"09 黑色","155/85/S",天猫,黑色,"85",S
13146,"2018-10-03 10:07:00",穿着很舒服，不过太薄了，小胸慎拍，哈哈,"09 黑色","150/80/XS",天猫,黑色,"80",XS
13147,"2018-10-05 09:55:18",此用户没有填写评论!,"62 粉蓝色","155/85/S",天猫,蓝色,"85",S
13148,"2018-09-28 10:40:48",舒服不紧绷，还很好清洗。面料还蛮透气的，也不会热，相逢恨晚，打算再入两个。,"31 米色","155/85/S",天猫,米色,"85",S
13149,"2018-09-05 11:01:49",此用户没有填写评论!,"09 黑色","170/100/XL",天猫,黑色,"100",XL
13150,"2018-10-01 22:02:55",怀孕后所有的文胸都觉得压胸，买了两个优衣库的内衣，面料很舒服，也不压胸，很满意。,"31 米色","155/85/S",天猫,米色,"85",S
13151,"2018-09-25 22:36:30",ojbk吧！我胸太小了哦哦哦哦啊啊啊啊嘤嘤嘤,"31 米色","160/90/M",天猫,米色,"90",M
13152,"2018-10-22 21:08:23",此用户没有填写评论!,"31 米色","165/95/L",天猫,米色,"95",L
13153,"2018-10-19 10:04:02",垫子很薄，穿着很舒服,"31 米色","165/95/L",天猫,米色,"95",L
13154,"2018-09-29 12:57:14",宝贝都特别满意！,"62 粉蓝色","170/100/XL",天猫,蓝色,"100",XL
13155,"2018-10-13 23:26:40",可以 舒服,"31 米色","155/85/S",天猫,米色,"85",S
13156,"2018-10-17 13:40:46",手感十分好!,"09 黑色","160/90/M",天猫,黑色,"90",M
13157,"2018-10-17 11:30:44",一如既往的好。,"14 玛瑙红色","165/95/L",天猫,红色,"95",L
13158,"2018-10-21 16:21:35",回购舒服。,"31 米色","165/95/L",天猫,米色,"95",L
13159,"2018-10-16 21:06:19",很好很舒服！,"31 米色","160/90/M",天猫,米色,"90",M
13160,"2018-10-01 22:05:06",面料很好，手感很棒，很轻薄，夏天穿应该是会热，冬天穿很合适！,"09 黑色","155/85/S",天猫,黑色,"85",S
13161,"2018-10-21 19:27:07",舒服极了！！,"31 米色","150/80/XS",天猫,米色,"80",XS
13162,"2018-10-29 15:42:32",过了30岁以后才开始明白，相信自己，比什么都美，穿上优衣库内衣，我可以自信的这么说。,"31 米色","170/100/XL",天猫,米色,"100",XL
13163,"2018-10-16 17:15:17",顺丰就是够速度。满意。舒适。,"62 粉蓝色","160/90/M",天猫,蓝色,"90",M
13164,"2018-11-01 22:10:38",此用户没有填写评论!,"31 米色","170/100/XL",天猫,米色,"100",XL
13165,"2018-10-17 12:50:02",成人老人都好用的,"09 黑色","155/85/S",天猫,黑色,"85",S
13166,"2018-10-01 21:45:22",秋冬就是需要这么舒服！而且穿上去显胸小！衣服都好穿了很多！要再买一个换着戴！,"31 米色","160/90/M",天猫,米色,"90",M
13167,"2018-10-16 21:39:10",很舒适，非常喜欢,"14 玛瑙红色","160/90/M",天猫,红色,"90",M
13168,"2018-10-27 18:06:36",轻盈舒适，但是有一种怪怪的类似塑胶的味道，希望洗完晾晒好之后会是阳光的味道。希望能更用心，更美好。,"31 米色","165/95/L",天猫,米色,"95",L
13169,"2018-10-21 13:51:21",无钢圈，薄垫，穿着舒服，喜欢。,"31 米色","170/100/XL",天猫,米色,"100",XL
13170,"2018-10-18 16:44:43",非常好穿啊！穿着好舒服啊！！,"31 米色","160/90/M",天猫,米色,"90",M
13171,"2018-10-31 21:56:57",觉得内衣简直穿着超级舒服呀,"09 黑色","160/90/M",天猫,黑色,"90",M
13172,"2018-10-15 12:57:16",面料舒适，尺寸合身，非常好！,"31 米色","160/90/M",天猫,米色,"90",M
13173,"2018-10-14 12:44:24",合适，料子也舒服,"09 黑色","170/100/XL",天猫,黑色,"100",XL
13174,"2018-10-17 16:54:32",我是经常在优衣库上买衣服的，质量很好！,"31 米色","160/90/M",天猫,米色,"90",M
13175,"2018-10-22 10:23:48",之前一直想买，优衣库的内衣都很舒服,"31 米色","160/90/M",天猫,米色,"90",M
13176,"2018-08-12 15:33:04",此用户没有填写评论!,"09 黑色","160/90/M",天猫,黑色,"90",M
13177,"2018-10-29 15:30:36",如今只穿优衣库的内衣内裤了，正如广告所说的30岁以后要对自己更好一些。虽然贵一点但是质量很好。,"31 米色","170/100/XL",天猫,米色,"100",XL
13178,"2018-10-22 14:19:22",正好合适 很舒服 优衣库开启我的新世界,"31 米色","160/90/M",天猫,米色,"90",M
13179,"2018-10-19 16:13:20",很舒服，面料很柔滑,"09 黑色","160/90/M",天猫,黑色,"90",M
13180,"2018-10-16 20:01:46",很舒服，就不知道天热会不会有点捂,"09 黑色","165/95/L",天猫,黑色,"95",L
13181,"2018-10-23 07:45:36",不错,"09 黑色","160/90/M",天猫,黑色,"90",M
13182,"2018-10-15 22:20:11",特别舒服，要给我妈买！,"31 米色","165/95/L",天猫,米色,"95",L
13183,"2018-10-18 15:54:13",穿着舒适！,"31 米色","160/90/M",天猫,米色,"90",M
13184,"2018-10-13 16:34:59",面料很舒服,"62 粉蓝色","165/95/L",天猫,蓝色,"95",L
13185,"2018-10-30 22:13:35",买了好几个了，不错,"62 粉蓝色","170/100/XL",天猫,蓝色,"100",XL
13186,"2018-10-15 21:50:04",特别舒服的内衣,"31 米色","155/85/S",天猫,米色,"85",S
13187,"2018-09-15 12:01:29",此用户没有填写评论!,"31 米色","160/90/M",天猫,米色,"90",M
13188,"2018-10-18 08:39:32",非常舒服，适合冬天穿,"62 粉蓝色","160/90/M",天猫,蓝色,"90",M
13189,"2018-10-29 13:52:38",宝贝收到了 手感很好 超级舒服 物流很快,"09 黑色","170/100/XL",天猫,黑色,"100",XL
13190,"2018-10-24 13:08:02",试穿了下特别舒服，手感软软的，去店里摸了下，这款算是全部内衣里海绵最薄的，80D穿XL很舒服，给后面的美女们一个参考，,"31 米色","170/100/XL",天猫,米色,"100",XL
13191,"2018-10-26 11:44:16",不错，优衣库的没有穿着很舒服,"31 米色","155/85/S",天猫,米色,"85",S
13192,"2018-10-27 01:17:25",不错！一次满意的购物之旅！还会回购的！,"31 米色","170/100/XL",天猫,米色,"100",XL
13193,"2018-10-30 23:45:35",质量没得说柔软舒适，透气，夏天穿挺好。物流很给力，包装好，但平胸妹子一定慎拍，胸部太薄。,"31 米色","155/85/S",天猫,米色,"85",S
13194,"2018-10-22 11:02:31",一如既往的好，这款真的很好穿适合大胸。发货快包装严实,"62 粉蓝色","165/95/L",天猫,蓝色,"95",L
13195,"2018-10-14 20:31:44",此用户没有填写评论!,"31 米色","150/80/XS",天猫,米色,"80",XS
13196,"2018-10-25 15:06:01",不错 喜欢,"62 粉蓝色","170/100/XL",天猫,蓝色,"100",XL
13197,"2018-10-25 15:59:03",超级舒服,"09 黑色","155/85/S",天猫,黑色,"85",S
13198,"2018-10-29 16:23:23",很合适阿,"31 米色","155/85/S",天猫,米色,"85",S
13199,"2018-10-29 15:59:46",特别舒服！,"09 黑色","165/95/L",天猫,黑色,"95",L
13200,"2018-10-26 23:07:12",给老妈买的，很满意,"31 米色","165/95/L",天猫,米色,"95",L
13201,"2018-11-01 20:36:09",不错，希望有些活动,"31 米色","160/90/M",天猫,米色,"90",M
13202,"2018-10-14 17:00:27",用來運動穿的 是完全可以的 入手的N件,"09 黑色","165/95/L",天猫,黑色,"95",L
13203,"2018-10-24 07:15:09",这款内衣真是相见恨晚呐！原先在实体店试了一下，穿了真是超级舒服，后来在网店看到有这款，就毫不犹豫地买了！,"62 粉蓝色","165/95/L",天猫,蓝色,"95",L
13204,"2018-10-20 00:57:32",很薄很轻，太好了啊！实体店买了一件穿了几天果断再买几件,"14 玛瑙红色","165/95/L",天猫,红色,"95",L
13205,"2018-10-29 19:09:02",发货很快,"31 米色","165/95/L",天猫,米色,"95",L
13206,"2018-10-30 15:50:13",给妈妈买的 不错,"62 粉蓝色","170/100/XL",天猫,蓝色,"100",XL
13207,"2018-11-02 08:55:22",第二次购买 不错的,"09 黑色","165/95/L",天猫,黑色,"95",L
13208,"2018-11-02 22:46:14",穿的跟舒服。跟很轻松,"31 米色","170/100/XL",天猫,米色,"100",XL
13209,"2018-11-04 13:24:11",胸显平，很贴合，束缚。,"09 黑色","155/85/S",天猫,黑色,"85",S
13210,"2018-10-30 22:13:35",很舒适，无负担,"31 米色","170/100/XL",天猫,米色,"100",XL
13211,"2018-11-04 17:21:51",超级好穿,"31 米色","165/95/L",天猫,米色,"95",L
13212,"2018-10-31 08:36:26",很舒服～,"62 粉蓝色","160/90/M",天猫,蓝色,"90",M
13213,"2018-10-27 14:20:27",真的超级轻薄，超级好穿，我比较羡慕小胸妹纸，穿着这个真的不显胸，会无限回购。,"09 黑色","160/90/M",天猫,黑色,"90",M
13214,"2018-10-27 23:56:25",很适合，很舒服～,"31 米色","160/90/M",天猫,米色,"90",M
13215,"2018-10-29 18:28:16",衣服已经收到了，手感挺好的，穿上也舒服，以后还会再来,"09 黑色","160/90/M",天猫,黑色,"90",M
13216,"2018-10-28 09:15:53",之前买过，感觉穿着舒服，易于清洗。尺码也准确。,"31 米色","170/100/XL",天猫,米色,"100",XL
13217,"2018-10-26 17:01:49",给婆婆买的，优衣库一直以来的内衣选择，很舒服，舒服就行了,"31 米色","160/90/M",天猫,米色,"90",M
13218,"2018-10-31 00:26:22",第二件了 怀孕穿得毫无压力 我觉得它可以陪伴我整个孕期了,"31 米色","165/95/L",天猫,米色,"95",L
13219,"2018-10-24 18:22:29",穿着睡觉很舒服,"09 黑色","160/90/M",天猫,黑色,"90",M
13220,"2018-10-25 14:38:40",我和婆婆都喜欢穿这种内衣嘻嘻,"31 米色","165/95/L",天猫,米色,"95",L
13221,"2018-10-31 08:36:26",很好，不错,"09 黑色","160/90/M",天猫,黑色,"90",M
13222,"2018-10-29 16:17:41",非常好穿！已经买了两件了，过几天会再来买,"09 黑色","165/95/L",天猫,黑色,"95",L
13223,"2018-10-26 14:48:00",有点点大，但是确实很舒服，打算再买一个,"31 米色","170/100/XL",天猫,米色,"100",XL
13224,"2018-10-30 00:44:24",质感很好。。,"09 黑色","160/90/M",天猫,黑色,"90",M
13225,"2018-10-19 20:06:27",此用户没有填写评论!,"31 米色","150/80/XS",天猫,米色,"80",XS
13226,"2018-11-01 23:07:49",在实体店试的，没有码数在网上购买，质量真的很不错，而且胸垫可以拆除,"09 黑色","155/85/S",天猫,黑色,"85",S
13227,"2018-08-14 18:56:38",此用户没有填写评论!,"09 黑色","160/90/M",天猫,黑色,"90",M
13228,"2018-11-08 08:05:10",超薄透气，柔软,"14 玛瑙红色","160/90/M",天猫,红色,"90",M
13229,"2018-11-07 09:16:47",确认收货晚了，穿着很舒服，都忘了减肥了，穿久了应该会松一点吧,"62 粉蓝色","170/100/XL",天猫,蓝色,"100",XL
13230,"2018-11-06 09:21:22",穿起来很舒适，完全无痕,"62 粉蓝色","160/90/M",天猫,蓝色,"90",M
13231,"2018-11-07 17:55:39",穿着很舒服，很喜欢，准备多买几件。,"09 黑色","155/85/S",天猫,黑色,"85",S
13232,"2018-11-06 21:33:19",最爱这款，舒服啊,"62 粉蓝色","170/100/XL",天猫,蓝色,"100",XL
13233,"2018-10-30 18:44:26",喜欢你们家的衣服，穿着舒服 款式又好看， 反正就是赞赞赞赞赞,"09 黑色","165/95/L",天猫,黑色,"95",L
13234,"2018-11-07 15:44:51",穿着蛮舒服的,"09 黑色","160/90/M",天猫,黑色,"90",M
13235,"2018-11-10 04:14:01",很棒，打算再入,"62 粉蓝色","160/90/M",天猫,蓝色,"90",M
13236,"2018-11-06 13:57:23",挺好的，等双十一再入两件,"14 玛瑙红色","165/95/L",天猫,红色,"95",L
13237,"2018-10-31 10:33:19",昨天下单今天就收到了，真心的快，料很舒服，还会回购,"62 粉蓝色","165/95/L",天猫,蓝色,"95",L
13238,"2018-10-30 08:39:29",挺好的，轻薄贴身舒适,"31 米色","165/95/L",天猫,米色,"95",L
13239,"2018-10-30 22:17:06",内衣舒服极了，特别喜欢穿！,"14 玛瑙红色","170/100/XL",天猫,红色,"100",XL
13240,"2018-10-30 16:43:50",轻，柔，穿着舒服,"62 粉蓝色","160/90/M",天猫,蓝色,"90",M
13241,"2018-10-30 10:01:42",柔软显胸小，满意,"31 米色","165/95/L",天猫,米色,"95",L
13242,"2018-10-25 22:25:30",内衣买了N次了，穿上舒服合适，面料轻薄,"09 黑色","165/95/L",天猫,黑色,"95",L
13243,"2018-10-31 17:23:28",超级超级无敌舒服 以后认准这个了,"31 米色","160/90/M",天猫,米色,"90",M
13244,"2018-10-30 12:15:13",大小合适，款式合适。爱国爱乡，建功立德，遵纪守法，弹指一挥，爱岗敬业，勤俭节约，遵德明礼，诚信友善，尊老爱幼，邻里和睦，举止文明，热心公益，崇尚科学，移风易俗，绿色出行，健康生活。,"31 米色","155/85/S",天猫,米色,"85",S
13245,"2018-11-05 12:45:59",质量特别好 穿上也很舒适 不错 好评,玲玲有致肤+爱心无痕银灰,"75A",天猫,灰色,"75",A
13246,"2018-11-10 22:10:41",内衣很合身，穿着很舒服，很愉快的一次购物,玲玲肤+爱心黑两套装,"75A",天猫,黑色,"75",A
13247,"2018-11-10 22:59:46",后悔了，不应该买的，当时看评价都说的很好，买来以后也没急着穿，穿了以后发现特别磨皮肤，买了两件，试穿了一件，另外一件放在那放着了，，,玲玲肤+爱心肤两件装,"75A",天猫,肤色,"75",A
13248,"2018-09-01 17:46:14",此用户没有填写评论!,玲玲豆沙+爱心黑色,"80A",天猫,黑色,"80",A
13249,"2018-10-25 15:43:06",宝贝收到了，比想象中的不错，做工和质量都非常好，透气性也不错，聚拢效果也挺好，值得购买，想买的大家可以考虑入手哦,玲玲豆沙+玲玲肤两件装,"85C",天猫,肤色,"85",C
13250,"2018-11-10 18:45:01",卖家服务态度非常好，很耐心很用心的解答问题，买的有点小，质量很好，换大一号码,爱心黑红两套装,"80B",天猫,红色,"80",B
13251,"2018-10-25 18:39:45",内衣很满意，很喜欢。,玲玲肤+爱心黑两件装,"80B",天猫,黑色,"80",B
13252,"2018-11-10 18:06:36",下次还要在这家买，内衣质量非常好,爱心豆沙肤两件装,"75B",天猫,肤色,"75",B
13253,"2018-10-26 22:40:06",衣服收到了穿着很舒服，比店里买的好，聚拢效果也很不错，以后就在这家买了，还会介绍朋友来买，好东西要大家一起分享,爱心肤黑两件装,"80B",天猫,黑色,"80",B
